File Format = ASCII
(C) NanoEdu Data File System 
File: D:\ntspbprojects\nanoeducatorLE\delphi2007\Current\exe\DemoData\sfm\samples\tst.txt
NX = 400
Scale X =  1,00
Scale Data =  0,00015
Bias X = 0,0
Bias Data = 0
Unit X = Hz
Unit Data = V
Start of Data : 
 9045,00; 0,00214;
 9060,00; 0,00214;
 9075,00; 0,00214;
 9090,00; 0,00214;
 9105,00; 0,00214;
 9120,00; 0,00214;
 9135,00; 0,00214;
 9150,00; 0,00214;
 9165,00; 0,00214;
 9180,00; 0,00198;
 9195,00; 0,00198;
 9210,00; 0,00168;
 9225,00; 0,00137;
 9240,00; 0,00122;
 9255,00; 0,00168;
 9270,00; 0,00153;
 9285,00; 0,00198;
 9300,00; 0,00198;
 9315,00; 0,00198;
 9330,00; 0,00198;
 9345,00; 0,00198;
 9360,00; 0,00198;
 9375,00; 0,00198;
 9390,00; 0,00198;
 9405,00; 0,00198;
 9420,00; 0,00198;
 9435,00; 0,00198;
 9450,00; 0,00198;
 9465,00; 0,00198;
 9480,00; 0,00198;
 9495,00; 0,00198;
 9510,00; 0,00198;
 9525,00; 0,00198;
 9540,00; 0,00198;
 9555,00; 0,00183;
 9570,00; 0,00137;
 9585,00; 0,00153;
 9600,00; 0,00122;
 9615,00; 0,00061;
 9630,00; 0,00092;
 9645,00; 0,00183;
 9660,00; 0,00168;
 9675,00; 0,00198;
 9690,00; 0,00198;
 9705,00; 0,00198;
 9720,00; 0,00198;
 9735,00; 0,00183;
 9750,00; 0,00198;
 9765,00; 0,00198;
 9780,00; 0,00198;
 9795,00; 0,00198;
 9810,00; 0,00198;
 9825,00; 0,00198;
 9840,00; 0,00198;
 9855,00; 0,00198;
 9870,00; 0,00198;
 9885,00; 0,00198;
 9900,00; 0,00198;
 9915,00; 0,00183;
 9930,00; 0,00183;
 9945,00; 0,00168;
 9960,00; 0,00153;
 9975,00; 0,00122;
 9990,00; 0,00107;
10005,00; 0,00168;
10020,00; 0,00168;
10035,00; 0,00183;
10050,00; 0,00183;
10065,00; 0,00183;
10080,00; 0,00183;
10095,00; 0,00183;
10110,00; 0,00183;
10125,00; 0,00183;
10140,00; 0,00183;
10155,00; 0,00183;
10170,00; 0,00183;
10185,00; 0,00183;
10200,00; 0,00183;
10215,00; 0,00183;
10230,00; 0,00183;
10245,00; 0,00183;
10260,00; 0,00183;
10275,00; 0,00183;
10290,00; 0,00183;
10305,00; 0,00183;
10320,00; 0,00183;
10335,00; 0,00183;
10350,00; 0,00168;
10365,00; 0,00168;
10380,00; 0,00107;
10395,00; 0,00107;
10410,00; 0,00061;
10425,00; 0,00046;
10440,00; 0,00107;
10455,00; 0,00153;
10470,00; 0,00168;
10485,00; 0,00168;
10500,00; 0,00183;
10515,00; 0,00183;
10530,00; 0,00168;
10545,00; 0,00168;
10560,00; 0,00183;
10575,00; 0,00168;
10590,00; 0,00183;
10605,00; 0,00168;
10620,00; 0,00168;
10635,00; 0,00183;
10650,00; 0,00168;
10665,00; 0,00183;
10680,00; 0,00183;
10695,00; 0,00183;
10710,00; 0,00183;
10725,00; 0,00183;
10740,00; 0,00183;
10755,00; 0,00168;
10770,00; 0,00168;
10785,00; 0,00168;
10800,00; 0,00137;
10815,00; 0,00122;
10830,00; 0,00122;
10845,00; 0,00107;
10860,00; 0,00092;
10875,00; 0,00122;
10890,00; 0,00153;
10905,00; 0,00153;
10920,00; 0,00153;
10935,00; 0,00168;
10950,00; 0,00153;
10965,00; 0,00168;
10980,00; 0,00168;
10995,00; 0,00168;
11010,00; 0,00168;
11025,00; 0,00168;
11040,00; 0,00168;
11055,00; 0,00168;
11070,00; 0,00168;
11085,00; 0,00168;
11100,00; 0,00168;
11115,00; 0,00168;
11130,00; 0,00168;
11145,00; 0,00153;
11160,00; 0,00168;
11175,00; 0,00168;
11190,00; 0,00168;
11205,00; 0,00168;
11220,00; 0,00168;
11235,00; 0,00168;
11250,00; 0,00168;
11265,00; 0,00168;
11280,00; 0,00153;
11295,00; 0,00137;
11310,00; 0,00122;
11325,00; 0,00153;
11340,00; 0,00107;
11355,00; 0,00092;
11370,00; 0,00122;
11385,00; 0,00107;
11400,00; 0,00122;
11415,00; 0,00107;
11430,00; 0,00107;
11445,00; 0,00137;
11460,00; 0,00137;
11475,00; 0,00122;
11490,00; 0,00137;
11505,00; 0,00107;
11520,00; 0,00168;
11535,00; 0,00137;
11550,00; 0,00153;
11565,00; 0,00137;
11580,00; 0,00137;
11595,00; 0,00153;
11610,00; 0,00122;
11625,00; 0,00137;
11640,00; 0,00137;
11655,00; 0,00137;
11670,00; 0,00137;
11685,00; 0,00137;
11700,00; 0,00137;
11715,00; 0,00153;
11730,00; 0,00168;
11745,00; 0,00137;
11760,00; 0,00153;
11775,00; 0,00153;
11790,00; 0,00153;
11805,00; 0,00137;
11820,00; 0,00137;
11835,00; 0,00153;
11850,00; 0,00122;
11865,00; 0,00107;
11880,00; 0,00107;
11895,00; 0,00092;
11910,00; 0,00122;
11925,00; 0,00122;
11940,00; 0,00122;
11955,00; 0,00107;
11970,00; 0,00137;
11985,00; 0,00107;
